,commodityCode,countryCode,weeklyExports,accumulatedExports,outstandingSales,grossNewSales,currentMYNetSales,currentMYTotalCommitment,nextMYOutstandingSales,nextMYNetSales,unitId,weekEndingDate
11,801,5700,2062557,16613395,8058824,1534483,2179571,24672219,0,0,1,2016-11-17T00:00:00
12,801,5700,1805978,18419373,7261891,732194,1009045,25681264,0,0,1,2016-11-24T00:00:00
13,801,5700,1431762,19851135,7397073,1012769,1566944,27248208,0,0,1,2016-12-01T00:00:00
14,801,5700,1292175,21143310,7428493,890573,1323595,28571803,264000,264000,1,2016-12-08T00:00:00
15,801,5700,1253732,22397042,7424306,1086847,1249545,29821348,264000,0,1,2016-12-15T00:00:00
16,801,5700,1364032,23761074,7107904,548070,1047630,30868978,264000,0,1,2016-12-22T00:00:00
17,801,5700,1194858,24955932,6554507,39091,641461,31510439,264000,0,1,2016-12-29T00:00:00
18,801,5700,629820,25585752,6125007,150717,200320,31710759,264000,0,1,2017-01-05T00:00:00
19,801,5700,993681,26579433,5743430,302166,612104,32322863,264000,0,1,2017-01-12T00:00:00
20,801,5700,962870,27542303,5132031,117674,351471,32674334,264000,0,1,2017-01-19T00:00:00
21,801,5700,897612,28439915,4814289,286966,579870,33254204,385000,121000,1,2017-01-26T00:00:00
22,801,5700,1009574,29449489,4064577,63507,259862,33514066,385000,0,1,2017-02-02T00:00:00
23,801,5700,816235,30265724,3510657,99263,262315,33776381,385000,0,1,2017-02-09T00:00:00
24,801,5700,339410,30605134,3446135,147431,274888,34051269,385000,0,1,2017-02-16T00:00:00
25,801,5700,610287,31215421,3042949,81102,207101,34258370,385000,0,1,2017-02-23T00:00:00
26,801,5700,533336,31748757,2593948,84335,84335,34342705,385000,0,1,2017-03-02T00:00:00
27,801,5700,272420,32021177,2542906,204770,221378,34564083,385000,0,1,2017-03-09T00:00:00
28,801,5700,74184,32095361,2662898,128239,194176,34758259,385000,0,1,2017-03-16T00:00:00
29,801,5700,479748,32575109,2272313,144667,89163,34847422,568000,183000,1,2017-03-23T00:00:00
30,801,5700,241286,32816395,2337546,256003,306519,35153941,859000,291000,1,2017-03-30T00:00:00
31,801,5700,358847,33175242,2201006,22734,222307,35376248,982000,123000,1,2017-04-06T00:00:00
32,801,5700,129896,33305138,2146197,75319,75087,35451335,982000,0,1,2017-04-13T00:00:00
33,801,5700,269618,33574756,2148510,211682,271931,35723266,982000,0,1,2017-04-20T00:00:00
34,801,5700,137539,33712295,2080570,69599,69599,35792865,982000,0,1,2017-04-27T00:00:00
35,801,5700,5889,33718184,2086573,11892,11892,35804757,1042000,60000,1,2017-05-04T00:00:00
36,801,5700,71398,33789582,2139127,133952,123952,35928709,1042000,0,1,2017-05-11T00:00:00
37,801,5700,141998,33931580,2127103,63974,129974,36058683,1042000,0,1,2017-05-18T00:00:00
38,801,5700,72412,34003992,2064506,11488,9815,36068498,1042000,0,1,2017-05-25T00:00:00
39,801,5700,78580,34082572,1813285,6390,-172641,35895857,1042000,0,1,2017-06-01T00:00:00
40,801,5700,145013,34227585,1729729,61457,61457,35957314,1102000,60000,1,2017-06-08T00:00:00
41,801,5700,66910,34294495,1661570,10,-1249,35956065,1102000,0,1,2017-06-15T00:00:00
42,801,5700,68816,34363311,1593743,3989,989,35957054,1102000,0,1,2017-06-22T00:00:00
43,801,5700,67549,34430860,1592427,73233,66233,36023287,1161000,59000,1,2017-06-29T00:00:00
44,801,5700,3253,34434113,1656245,67071,67071,36090358,1290000,129000,1,2017-07-06T00:00:00
45,801,5700,137845,34571958,1590192,5792,71792,36162150,2590000,1300000,1,2017-07-13T00:00:00
46,801,5700,141612,34713570,1587102,12528,138522,36300672,2782000,192000,1,2017-07-20T00:00:00
47,801,5700,73314,34786884,1454287,6499,-59501,36241171,2911000,129000,1,2017-07-27T00:00:00
48,801,5700,186973,34973857,1347558,82997,80244,36321415,3095000,184000,1,2017-08-03T00:00:00
49,801,5700,281891,35255748,1407764,80318,342097,36663512,3490382,395382,1,2017-08-10T00:00:00
50,801,5700,285597,35541345,764146,85949,-358021,36305491,4841400,1351018,1,2017-08-17T00:00:00
51,801,5700,203866,35745211,770187,86907,209907,36515398,4999400,158000,1,2017-08-24T00:00:00
52,801,5700,403101,36148312,512455,150101,145369,36660767,6040061,528206,1,2017-08-31T00:00:00
0,801,5700,680386,680386,6571131,879023,1211456,7251517,0,0,1,2017-09-07T00:00:00
1,801,5700,686332,1366718,7288004,1137205,1403205,8654722,0,0,1,2017-09-14T00:00:00
2,801,5700,672603,2039321,8018221,1081719,1402820,10057542,0,0,1,2017-09-21T00:00:00
3,801,5700,547868,2587189,8079289,356133,608936,10666478,0,0,1,2017-09-28T00:00:00
4,801,5700,700713,3287902,8398950,751227,1020374,11686852,0,0,1,2017-10-05T00:00:00
5,801,5700,1370977,4658879,8202796,720354,1174823,12861675,0,0,1,2017-10-12T00:00:00
6,801,5700,1739232,6398111,8039755,1264126,1576191,14437866,0,0,1,2017-10-19T00:00:00
7,801,5700,2108300,8506411,7462865,1000057,1531410,15969276,0,0,1,2017-10-26T00:00:00
8,801,5700,1790849,10297260,6828932,665996,1156916,17126192,0,0,1,2017-11-02T00:00:00
9,801,5700,1480481,11777741,6461683,549844,1113232,18239424,0,0,1,2017-11-09T00:00:00
10,801,5700,1490644,13268385,5378164,415661,407125,18646549,0,0,1,2017-11-16T00:00:00
11,801,5700,1716470,14984855,4379405,402727,717711,19364260,0,0,1,2017-11-23T00:00:00
12,801,5700,1271359,16256214,4400664,1047240,1292618,20656878,0,0,1,2017-11-30T00:00:00
13,801,5700,768427,17024641,4504547,746220,872310,21529188,0,0,1,2017-12-07T00:00:00
14,801,5700,956277,17980918,5125633,893869,1577363,23106551,0,0,1,2017-12-14T00:00:00
15,801,5700,929872,18910790,5124416,743656,928655,24035206,0,0,1,2017-12-21T00:00:00
16,801,5700,679677,19590467,4923218,287789,478479,24513685,0,0,1,2017-12-28T00:00:00
17,801,5700,811761,20402228,4663070,351669,551613,25065298,0,0,1,2018-01-04T00:00:00
18,801,5700,667572,21069800,4572075,579415,576577,25641875,0,0,1,2018-01-11T00:00:00
19,801,5700,517560,21587360,4197025,150862,142510,25784385,0,0,1,2018-01-18T00:00:00
20,801,5700,694079,22281439,3959697,455300,456751,26241136,0,0,1,2018-01-25T00:00:00
21,801,5700,808682,23090121,3315414,168295,164399,26405535,0,0,1,2018-02-01T00:00:00
22,801,5700,717585,23807706,2754777,95338,156948,26562483,0,0,1,2018-02-08T00:00:00
23,801,5700,546520,24354226,1846523,96445,-361734,26200749,0,0,1,2018-02-15T00:00:00
24,801,5700,539160,24893386,1522965,216882,215602,26416351,0,0,1,2018-02-22T00:00:00
25,801,5700,256731,25150117,2542107,1350500,1275873,27692224,60000,60000,1,2018-03-01T00:00:00
26,801,5700,444510,25594627,2606864,445337,509267,28201491,60000,0,1,2018-03-08T00:00:00
27,801,5700,130913,25725540,2800722,326403,324771,28526262,60000,0,1,2018-03-15T00:00:00
28,801,5700,139556,25865096,2672218,11052,11052,28537314,120000,60000,1,2018-03-22T00:00:00
29,801,5700,205432,26070528,2604209,140423,137423,28674737,375000,255000,1,2018-03-29T00:00:00
30,801,5700,76922,26147450,2781937,255159,254650,28929387,633000,258000,1,2018-04-05T00:00:00
31,801,5700,9623,26157073,2719422,108,-52892,28876495,954000,321000,1,2018-04-12T00:00:00
32,801,5700,127780,26284853,2581844,3298,-9798,28866697,954000,0,1,2018-04-19T00:00:00
33,801,5700,193081,26477934,2255045,7897,-133718,28732979,1020000,66000,1,2018-04-26T00:00:00
34,801,5700,75417,26553351,2185112,5500,5484,28738463,1020000,0,1,2018-05-03T00:00:00
35,801,5700,129504,26682855,2052061,2750,-3547,28734916,1020000,0,1,2018-05-10T00:00:00
36,801,5700,133151,26816006,1866364,7454,-52546,28682370,1020000,0,1,2018-05-17T00:00:00
37,801,5700,207859,27023865,1666920,144405,8415,28690785,1458000,438000,1,2018-05-24T00:00:00
38,801,5700,132000,27155865,1495820,89189,-39100,28651685,1458000,0,1,2018-05-31T00:00:00
39,801,5700,68393,27224258,1453236,25193,25809,28677494,1458000,0,1,2018-06-07T00:00:00
40,801,5700,56700,27280958,1330536,0,-66000,28611494,1458000,0,1,2018-06-14T00:00:00
41,801,5700,71657,27352615,1138905,3299,-119974,28491520,1458000,0,1,2018-06-21T00:00:00
42,801,5700,1418,27354033,771487,0,-366000,28125520,1392000,-66000,1,2018-06-28T00:00:00
43,801,5700,71300,27425333,703487,3300,3300,28128820,1392000,0,1,2018-07-05T00:00:00
44,801,5700,59648,27484981,637838,0,-6001,28122819,1332000,-60000,1,2018-07-12T00:00:00
45,801,5700,106,27485087,634732,60000,-3000,28119819,1332000,0,1,2018-07-19T00:00:00
46,801,5700,186,27485273,514546,60000,-120000,27999819,1332000,0,1,2018-07-26T00:00:00
47,801,5700,67245,27552518,372883,0,-74418,27925401,1332000,0,1,2018-08-02T00:00:00
48,801,5700,63292,27615810,306591,0,-3000,27922401,1332000,0,1,2018-08-09T00:00:00
49,801,5700,0,27615810,306591,0,0,27922401,1332000,0,1,2018-08-16T00:00:00
50,801,5700,0,27615810,245091,1500,-61500,27860901,1332000,0,1,2018-08-23T00:00:00
51,801,5700,0,27615810,245091,0,0,27860901,1266000,-66000,1,2018-08-30T00:00:00
52,801,5700,66000,27681810,124987,6000,-54104,27806797,1390987,66955,1,2018-09-06T00:00:00
0,801,5700,66955,66955,1390987,131942,66955,1457942,0,0,1,2018-09-06T00:00:00
1,801,5700,0,66955,1386987,0,-4000,1453942,0,0,1,2018-09-13T00:00:00
2,801,5700,0,66955,1322987,2000,-64000,1389942,0,0,1,2018-09-20T00:00:00
3,801,5700,0,66955,1198886,70899,-124101,1265841,0,0,1,2018-09-27T00:00:00
4,801,5700,0,66955,1010987,0,-187899,1077942,0,0,1,2018-10-04T00:00:00
5,801,5700,134730,201685,884987,8730,8730,1086672,0,0,1,2018-10-11T00:00:00
6,801,5700,0,201685,824987,0,-60000,1026672,0,0,1,2018-10-18T00:00:00
7,801,5700,69245,270930,692987,3245,-62755,963917,0,0,1,2018-10-25T00:00:00
8,801,5700,74,271004,569987,73072,-122926,840991,0,0,1,2018-11-01T00:00:00
9,801,5700,0,271004,374987,0,-195000,645991,0,0,1,2018-11-08T00:00:00
10,801,5700,0,271004,308987,0,-66000,579991,0,0,1,2018-11-15T00:00:00
11,801,5700,0,271004,245987,0,-63000,516991,0,0,1,2018-11-22T00:00:00
12,801,5700,0,271004,244487,0,-1500,515491,0,0,1,2018-11-29T00:00:00
13,801,5700,1468,272472,183019,0,-60000,455491,0,0,1,2018-12-06T00:00:00
14,801,5700,68531,341003,1675487,1560999,1560999,2016490,0,0,1,2018-12-13T00:00:00
15,801,5700,0,341003,3141487,1466000,1466000,3482490,0,0,1,2018-12-20T00:00:00
16,801,5700,0,341003,3949487,808000,808000,4290490,0,0,1,2018-12-27T00:00:00
17,801,5700,132999,474002,3009487,6999,-807001,3483489,0,0,1,2019-01-03T00:00:00
18,801,5700,0,474002,3009487,0,0,3483489,0,0,1,2019-01-10T00:00:00
19,801,5700,0,474002,3009487,0,0,3483489,0,0,1,2019-01-17T00:00:00
20,801,5700,0,474002,3009487,0,0,3483489,0,0,1,2019-01-24T00:00:00
21,801,5700,0,474002,3009487,0,0,3483489,0,0,1,2019-01-31T00:00:00
22,801,5700,0,474002,3009487,0,0,3483489,0,0,1,2019-02-07T00:00:00
23,801,5700,1429459,1903461,5502487,3728600,3922459,7405948,128000,128000,1,2019-02-14T00:00:00
24,801,5700,1383748,3287209,5934487,1752339,1815748,9221696,128000,0,1,2019-02-21T00:00:00
25,801,5700,403271,3690480,5677487,147604,146271,9367967,128000,0,1,2019-02-28T00:00:00
26,801,5700,386584,4077064,6998487,1661650,1707584,11075551,128000,0,1,2019-03-07T00:00:00
27,801,5700,268615,4345679,6872487,143100,142615,11218166,63000,-65000,1,2019-03-14T00:00:00
28,801,5700,335245,4680924,6541487,5245,4245,11222411,63000,0,1,2019-03-21T00:00:00
29,801,5700,265082,4946006,7976487,1701082,1700082,12922493,63000,0,1,2019-03-28T00:00:00
30,801,5700,384892,5330898,7590487,7712,-1108,12921385,63000,0,1,2019-04-04T00:00:00
31,801,5700,130160,5461058,7460487,3853,160,12921545,63000,0,1,2019-04-11T00:00:00
32,801,5700,67113,5528171,7605487,212113,212113,13133658,63000,0,1,2019-04-18T00:00:00
33,801,5700,136386,5664557,7605487,3386,136386,13270044,63000,0,1,2019-04-25T00:00:00
34,801,5700,200146,5864703,7406487,3149,1146,13271190,63000,0,1,2019-05-02T00:00:00
35,801,5700,205915,6070618,7205637,71065,5065,13276255,63000,0,1,2019-05-09T00:00:00
36,801,5700,272145,6342763,7004487,6582,70995,13347250,63000,0,1,2019-05-16T00:00:00
37,801,5700,203690,6546453,6936487,2010,135690,13482940,63000,0,1,2019-05-23T00:00:00
38,801,5700,337344,6883797,6671487,5752,72344,13555284,63000,0,1,2019-05-30T00:00:00
39,801,5700,403710,7287507,6342487,8133,74710,13629994,63000,0,1,2019-06-06T00:00:00
40,801,5700,339756,7627263,6009487,208756,6756,13636750,63000,0,1,2019-06-13T00:00:00
41,801,5700,529643,8156906,5559487,9288,79643,13716393,126000,63000,1,2019-06-20T00:00:00
42,801,5700,396691,8553597,5770124,544200,607328,14323721,126000,0,1,2019-06-27T00:00:00
43,801,5700,181580,8735177,5716329,0,127785,14451506,126000,0,1,2019-07-04T00:00:00
44,801,5700,457989,9193166,5248487,2589,-9853,14441653,126000,0,1,2019-07-11T00:00:00
45,801,5700,381622,9574788,4718487,1292,-148378,14293275,126000,0,1,2019-07-18T00:00:00
46,801,5700,531811,10106599,4253487,77666,66811,14360086,194000,68000,1,2019-07-25T00:00:00
47,801,5700,516181,10622780,3863487,71159,126181,14486267,194000,0,1,2019-08-01T00:00:00
48,801,5700,599342,11222122,2841487,5658,-422658,14063609,194000,0,1,2019-08-08T00:00:00
49,801,5700,481589,11703711,2369487,10074,9589,14073198,260000,66000,1,2019-08-15T00:00:00
50,801,5700,544672,12248383,1901487,7501,76672,14149870,260000,0,1,2019-08-22T00:00:00
51,801,5700,780424,13028807,1149690,15014,28627,14178497,260000,0,1,2019-08-29T00:00:00
52,801,5700,341071,13369878,812985,5566,4366,14182863,864295,-2727,1,2019-09-05T00:00:00
0,801,5700,205963,205963,864295,816258,-2727,1070258,0,0,1,2019-09-05T00:00:00
1,801,5700,204221,410184,1253295,593221,593221,1663479,0,0,1,2019-09-12T00:00:00
2,801,5700,207391,617575,1437295,391391,391391,2054870,0,0,1,2019-09-19T00:00:00
3,801,5700,138782,756357,2856295,1557782,1557782,3612652,0,0,1,2019-09-26T00:00:00
4,801,5700,139669,896026,3894295,1177669,1177669,4790321,0,0,1,2019-10-03T00:00:00
5,801,5700,136022,1032048,4608795,790522,850522,5640843,0,0,1,2019-10-10T00:00:00
6,801,5700,70330,1102378,4606795,68330,68330,5709173,0,0,1,2019-10-17T00:00:00
7,801,5700,535978,1638356,4551795,420104,480978,6190151,0,0,1,2019-10-24T00:00:00
8,801,5700,821268,2459624,4686795,759876,956268,7146419,0,0,1,2019-10-31T00:00:00
9,801,5700,693527,3153151,4753795,624527,760527,7906946,0,0,1,2019-11-07T00:00:00
10,801,5700,873573,4026724,4448795,489865,568573,8475519,0,0,1,2019-11-14T00:00:00
11,801,5700,1531163,5557887,3748795,366136,831163,9306682,0,0,1,2019-11-21T00:00:00
12,801,5700,1022757,6580644,3024655,112424,298617,9605299,0,0,1,2019-11-28T00:00:00
13,801,5700,897549,7478193,2368656,176616,241550,9846849,0,0,1,2019-12-05T00:00:00
14,801,5700,826576,8304769,2231655,619833,689575,10536424,0,0,1,2019-12-12T00:00:00
15,801,5700,348468,8653237,2283581,334804,400394,10936818,0,0,1,2019-12-19T00:00:00
16,801,5700,418925,9072162,2024897,28241,160241,11097059,0,0,1,2019-12-26T00:00:00
17,801,5700,353794,9425956,1745795,74692,74692,11171751,0,0,1,2020-01-02T00:00:00
18,801,5700,412609,9838565,1549795,85588,216609,11388360,0,0,1,2020-01-09T00:00:00
19,801,5700,447677,10286242,1328000,327177,225882,11614242,0,0,1,2020-01-16T00:00:00
20,801,5700,556871,10843113,1132000,150871,360871,11975113,0,0,1,2020-01-23T00:00:00
21,801,5700,552523,11395636,611000,31523,31523,12006636,0,0,1,2020-01-30T00:00:00
22,801,5700,69009,11464645,674000,132009,132009,12138645,0,0,1,2020-02-06T00:00:00
23,801,5700,269484,11734129,416000,11484,11484,12150129,0,0,1,2020-02-13T00:00:00
24,801,5700,68684,11802813,419000,5684,71684,12221813,0,0,1,2020-02-20T00:00:00
25,801,5700,132012,11934825,293000,6012,6012,12227825,0,0,1,2020-02-27T00:00:00
26,801,5700,139719,12074544,63000,10719,-90281,12137544,0,0,1,2020-03-05T00:00:00
27,801,5700,0,12074544,69000,6000,6000,12143544,0,0,1,2020-03-12T00:00:00
28,801,5700,64329,12138873,203987,199316,199316,12342860,0,0,1,2020-03-19T00:00:00
29,801,5700,0,12138873,334987,131000,131000,12473860,0,0,1,2020-03-26T00:00:00
30,801,5700,5937,12144810,472550,143500,143500,12617360,66000,66000,1,2020-04-02T00:00:00
31,801,5700,68860,12213670,409559,6994,5869,12623229,66000,0,1,2020-04-09T00:00:00
32,801,5700,135918,12349588,284555,10948,10914,12634143,66000,0,1,2020-04-16T00:00:00
33,801,5700,10375,12359963,892279,618099,618099,13252242,66000,0,1,2020-04-23T00:00:00
34,801,5700,210896,12570859,969256,221873,287873,13540115,198000,132000,1,2020-04-30T00:00:00
35,801,5700,73427,12644286,1170749,274922,274920,13815035,572000,374000,1,2020-05-07T00:00:00
36,801,5700,76704,12720990,1831442,738000,737397,14552432,1034000,462000,1,2020-05-14T00:00:00
37,801,5700,54,12721044,2023760,193000,192372,14744804,1234000,200000,1,2020-05-21T00:00:00
38,801,5700,8778,12729822,2215966,267000,200984,14945788,1498000,264000,1,2020-05-28T00:00:00
39,801,5700,824,12730646,2552142,337000,337000,15282788,2015000,517000,1,2020-06-04T00:00:00
40,801,5700,66071,12796717,2806109,321000,320038,15602826,3048000,1033000,1,2020-06-11T00:00:00
41,801,5700,83825,12880542,2894801,173150,172517,15775343,3441000,393000,1,2020-06-18T00:00:00
42,801,5700,1867,12882409,2892915,0,-19,15775324,4035000,594000,1,2020-06-25T00:00:00
43,801,5700,74367,12956776,3279904,393689,461356,16236680,4227000,192000,1,2020-07-02T00:00:00
44,801,5700,227883,13184659,3046237,2414,-5784,16230896,4616000,389000,1,2020-07-09T00:00:00
45,801,5700,71322,13255981,3184787,209872,209872,16440768,6102000,1486000,1,2020-07-16T00:00:00
46,801,5700,135632,13391613,2984814,200281,-64341,16376427,8091000,1989000,1,2020-07-23T00:00:00
47,801,5700,130279,13521892,2913239,59721,58704,16435131,8565000,474000,1,2020-07-30T00:00:00
48,801,5700,562468,14084360,2703359,422480,352588,16787719,10270000,1705000,1,2020-08-06T00:00:00
49,801,5700,411500,14495860,2259084,66077,-32775,16754944,11924000,1654000,1,2020-08-13T00:00:00
50,801,5700,762857,15258717,1664853,40808,168626,16923570,12516000,592000,1,2020-08-20T00:00:00
51,801,5700,465347,15724064,1282853,17347,83347,17006917,13526000,1010000,1,2020-08-27T00:00:00
52,801,5700,542151,16266215,755853,17418,15151,17022068,15473908,1592905,1,2020-09-03T00:00:00
0,801,5700,400850,400850,15473908,2286918,1592905,15874758,0,0,1,2020-09-03T00:00:00
1,801,5700,1089367,1490217,15871680,1237036,1487139,17361897,0,0,1,2020-09-10T00:00:00
2,801,5700,769309,2259526,16981462,1687196,1879091,19240988,0,0,1,2020-09-17T00:00:00
3,801,5700,893922,3153448,17416210,1139721,1328670,20569658,0,0,1,2020-09-24T00:00:00
4,801,5700,1385189,4538637,17569168,1104218,1538147,22107805,0,0,1,2020-10-01T00:00:00
5,801,5700,1743294,6281931,17418381,1157159,1592507,23700312,0,0,1,2020-10-08T00:00:00
6,801,5700,1960170,8242101,16680173,888609,1221962,24922274,0,0,1,2020-10-15T00:00:00
7,801,5700,1939843,10181944,15814210,635255,1073880,25996154,0,0,1,2020-10-22T00:00:00
8,801,5700,1938703,12120647,14686217,364707,810710,26806864,0,0,1,2020-10-29T00:00:00
9,801,5700,2088438,14209085,13343390,560574,745611,27552475,0,0,1,2020-11-05T00:00:00
10,801,5700,1844933,16054018,12559236,540797,1060779,28613254,0,0,1,2020-11-12T00:00:00
11,801,5700,1668027,17722045,11469933,306181,578724,29191978,0,0,1,2020-11-19T00:00:00
12,801,5700,2012174,19734219,9934610,213722,476851,29668829,0,0,1,2020-11-26T00:00:00
13,801,5700,1899050,21633269,8720964,232900,685404,30354233,126000,126000,1,2020-12-03T00:00:00
14,801,5700,1702069,23335338,7938601,202123,919706,31273939,192000,66000,1,2020-12-10T00:00:00
15,801,5700,1297554,24632892,7090450,137342,449403,31723342,192000,0,1,2020-12-17T00:00:00
16,801,5700,1465023,26097915,6245153,214703,619726,32343068,318000,126000,1,2020-12-24T00:00:00
17,801,5700,1084399,27182314,5529801,187812,369047,32712115,381000,63000,1,2020-12-31T00:00:00
18,801,5700,1166012,28348326,5122056,574047,758267,33470382,447000,66000,1,2021-01-07T00:00:00
19,801,5700,1349912,29698238,4636203,485982,864059,34334441,766000,319000,1,2021-01-14T00:00:00
20,801,5700,1342458,31040696,3616287,336700,322542,34656983,1352000,586000,1,2021-01-21T00:00:00
